Folder,File,MFCCs,ZCR,PitchMean,PitchStd,SpectralCentroid,SpectralBandwidth,SpectralRolloff,Harmonic,Percussive
"Over time, philosophers",citizen_audio_5d7450c9-1cd0-4699-a352-76aff041d802.wav,"[-462.20501708984375, 78.3557357788086, 4.278918266296387, 10.419896125793457, -8.452919006347656, -13.227338790893555, -6.506217956542969, -9.635854721069336, -13.877827644348145, -6.966178894042969, 2.547578811645508, -12.619871139526367, -11.242607116699219]",0.08262322620627732,14.64166259765625,176.39097595214844,3108.086313616862,2717.4944177078632,5239.254762648345,3.837212769752796e-09,8.395007853323477e-07
"Over time, philosophers",citizen_audio_27ff0444-7fb0-4ee1-b820-3f2771a4ae6b.wav,"[-409.7723693847656, 96.32149505615234, 15.142243385314941, 29.828027725219727, 8.145130157470703, 4.659442901611328, 2.2007131576538086, 11.142301559448242, -9.109227180480957, 1.5749374628067017, 8.257438659667969, -6.645680904388428, -2.442087173461914]",0.07607593785491198,8.345722198486328,128.73439025878906,3359.2349805907484,3801.650882277825,5933.0813458262355,8.939114337636056e-08,7.30374858903815e-06
"Over time, philosophers",citizen_audio_854bcca0-5542-4743-8c6e-8588ae973019.wav,"[-398.47003173828125, 88.02143096923828, 4.418981552124023, 52.45979690551758, 1.7765002250671387, -8.462726593017578, -5.2447662353515625, -10.427482604980469, -3.729763984680176, -5.885138511657715, 2.3445889949798584, -1.1151726245880127, -0.7930137515068054]",0.10151587134009009,18.60785484313965,222.34872436523438,3109.9714849247425,2332.1539197149937,5107.31981981982,-2.153005773664063e-08,-1.5408376157211023e-06
"Over time, philosophers",citizen_audio_4458e920-67a9-48be-8fcd-7923dbada179.wav,"[-395.9287109375, 119.88870239257812, -2.5331015586853027, -3.926659107208252, -11.186788558959961, -20.272647857666016, -13.141791343688965, -11.021600723266602, -14.737525939941406, -12.23160457611084, -8.571847915649414, -6.942129135131836, -8.027801513671875]",0.07687688174833887,19.536745071411133,208.865966796875,3711.645832786175,3024.099165134597,6428.166528239202,5.631842547870747e-09,7.024918318165874e-07
"Over time, philosophers",citizen_audio_f71df513-3fb8-4271-88c4-f64cbdacc0e4.wav,"[-406.8207702636719, 96.07676696777344, 10.212088584899902, 35.66078567504883, 9.310369491577148, 19.4129638671875, 9.385357856750488, 10.056876182556152, 1.451797366142273, -1.8082448244094849, 5.6242289543151855, -0.06104597821831703, -0.8112170696258545]",0.07291392922573282,16.246990203857422,198.88429260253906,3012.466268460137,3393.6170482868724,5276.005376021144,-1.0894042361542233e-06,9.24994583328953e-06
"Over time, philosophers",citizen_audio_3a0127fc-6a15-46f8-b41a-d52bd7744238.wav,"[-395.20849609375, 86.57617950439453, 8.11561107635498, 31.449382781982422, -7.956001281738281, 12.137626647949219, -6.85675573348999, 5.561878681182861, -6.554368019104004, -9.000547409057617, -8.529934883117676, -3.5383050441741943, -5.748608589172363]",0.08154355527402403,15.716788291931152,188.00503540039062,3221.3780378193374,3482.497296988266,5806.515519425676,-7.572480598128095e-08,3.3810536024247995e-06
"Over time, philosophers",citizen_audio_f8701538-47cf-4928-8b91-78d2fd838a55.wav,"[-428.5155029296875, 123.82307434082031, 2.485325813293457, 23.806102752685547, 3.300191640853882, 3.86362624168396, 6.885564804077148, 15.791410446166992, -8.751585006713867, -9.319721221923828, -7.122941493988037, -7.740612983703613, -5.949904441833496]",0.07349544789115126,12.61976146697998,155.55078125,3007.3974445784283,3227.4942358529715,5624.397198407838,-4.071696082519338e-07,4.952966264681891e-06
"Over time, philosophers",citizen_audio_7fd0e835-f662-492c-8903-4ab7d7e99a66.wav,"[-425.2246398925781, 99.7655029296875, -30.889944076538086, -7.392008304595947, 0.6734915375709534, -20.392427444458008, -5.9652581214904785, -6.760575294494629, -13.847060203552246, -3.0115458965301514, -3.3781774044036865, -6.306336879730225, -3.2243781089782715]",0.06303561625731946,31.735363006591797,277.69769287109375,3483.581242731899,2877.51991517363,6325.120974300586,3.395561876118336e-08,-8.537740541214589e-06
"Over time, philosophers",citizen_audio_f037d658-9950-4447-976d-14d2a9b3dc0a.wav,"[-428.60198974609375, 116.98748016357422, -25.749832153320312, 15.049356460571289, 2.4493322372436523, 1.130395770072937, -3.22344708442688, -25.401596069335938, -18.67171287536621, -16.09674644470215, -6.463729381561279, -7.789567470550537, -14.219578742980957]",0.0818084154823859,17.725160598754883,201.471435546875,2438.1499330662064,1984.946991588848,3979.849700072558,-4.351115912015757e-09,8.987595947473892e-07
"Over time, philosophers",citizen_audio_d3480a4f-dc7e-4688-ab05-1ef5dc7766fd.wav,"[-450.5984191894531, 97.31827545166016, 4.6742987632751465, 11.797881126403809, -0.09319529682397842, 4.474122047424316, -6.760868549346924, -20.29889488220215, -13.223376274108887, -17.098634719848633, -13.736846923828125, -12.242326736450195, -13.833345413208008]",0.06820619305964237,17.42027473449707,193.9067840576172,2395.4440979976443,2286.8784101191673,3939.5265108646445,2.5014370574893974e-09,2.6266138775099535e-07
"Over time, philosophers",citizen_audio_39a6c29c-aa18-4096-9ba0-a29b949d6a31.wav,"[-407.7686462402344, 91.08361053466797, 20.163000106811523, 9.881523132324219, 1.4694099426269531, -4.491093635559082, -13.67716121673584, -13.819242477416992, -10.819315910339355, -7.26487922668457, -2.8965277671813965, -3.1833040714263916, -1.271561861038208]",0.11826855299305958,13.89657974243164,177.1970977783203,4188.654178286421,4180.062537190048,7241.1166136495085,1.374276905607985e-07,-9.776117622095626e-07
"Over time, philosophers",citizen_audio_17a65e83-5015-4713-addc-53fd46c72849.wav,"[-411.0462646484375, 88.13526916503906, -24.681861877441406, 3.094167947769165, 17.64752769470215, -9.403470993041992, -22.89374351501465, -11.390603065490723, -19.48122787475586, -3.404038906097412, -0.4711868464946747, -5.283813953399658, -15.829142570495605]",0.11733811226675551,17.57200813293457,204.6478271484375,3663.520129197655,2977.821218571952,6460.994137649943,6.225001243365114e-07,7.2680286393733695e-06
"Over time, philosophers",citizen_audio_41acd23f-2c0b-4313-b796-57ea737466a6.wav,"[-368.1537780761719, 133.2708740234375, -11.978312492370605, 11.649409294128418, 18.505382537841797, -1.0285168886184692, 12.007268905639648, -4.216702938079834, -15.696492195129395, 2.132899522781372, -2.424988269805908, -7.078899383544922, 2.3601059913635254]",0.041831368008233956,17.10902976989746,199.4542236328125,1856.3761843312814,1538.9576343191093,3195.4189735945483,3.850952623452031e-08,-7.745516631985083e-05
"Over time, philosophers",citizen_audio_8c7c2295-fa5f-4a8e-ae49-1b4583ed5261.wav,"[-381.3808898925781, 122.73551177978516, -16.764249801635742, 15.44542121887207, 18.62778663635254, -6.017704010009766, 9.606485366821289, -2.662947177886963, -12.420844078063965, 2.706878185272217, -4.08126163482666, -5.9546356201171875, 3.9465510845184326]",0.043036870445080685,17.25771141052246,202.45956420898438,1776.0621553228993,1473.1040549951595,3032.8564224362312,-9.123074562467082e-08,-6.771478365408257e-05
Mathematics is essential,citizen_audio_c2f7d769-414d-44c7-8ae2-d91fc8a24228.wav,"[-354.6528015136719, 73.12359619140625, 8.504053115844727, 15.140456199645996, 11.972055435180664, 7.264719486236572, -5.853209495544434, -0.39375147223472595, -8.380664825439453, -5.466270446777344, -0.9029451012611389, -11.428573608398438, -11.054786682128906]",0.09765863302220595,11.458391189575195,158.93310546875,3291.8716183813335,2799.0805085375114,5477.99853301153,2.2436248059420905e-07,-5.4563552112085745e-06
Mathematics is essential,citizen_audio_005ca4d0-b2d1-4728-be56-86c72450c20c.wav,"[-393.1634521484375, 105.23355865478516, 6.175806999206543, 23.8319091796875, 12.555665016174316, 13.37139892578125, 11.434610366821289, -4.455421447753906, -13.76026725769043, -8.281903266906738, -11.373668670654297, -5.737840175628662, 10.27769660949707]",0.05710910744863014,17.358348846435547,205.94696044921875,2643.011677312895,2613.7335496803225,4610.047089041096,-1.0038054654160078e-07,-1.7945309082278982e-05
Mathematics is essential,citizen_audio_d7640076-8d8b-4e0b-a292-15f4fd5ff8ed.wav,"[-383.6785583496094, 68.55475616455078, -15.104161262512207, 17.685237884521484, 25.600000381469727, 2.5964503288269043, -24.704055786132812, -9.386192321777344, -13.896798133850098, -1.2130022048950195, -2.7795629501342773, -5.191487789154053, -17.43362045288086]",0.13790491761711574,16.35259437561035,205.56236267089844,4143.360585070797,3100.5167547632914,6811.639153877067,5.330006388248876e-06,1.158166014647577e-05
Mathematics is essential,citizen_audio_35ca0bf3-f531-461c-8b2a-8075458c6e1c.wav,"[-408.9537353515625, 124.20838165283203, 11.277844429016113, 19.235700607299805, 18.48345947265625, -2.7549943923950195, 3.0381250381469727, 2.943977117538452, 2.3687100410461426, 3.300335168838501, -2.2565698623657227, 3.644636392593384, 2.393439769744873]",0.045903300418741515,13.691810607910156,180.80824279785156,1529.7547920357251,1675.7043536923984,2582.825232005432,-3.382801651241607e-06,6.882375600980595e-06
Mathematics is essential,citizen_audio_d3c67432-b375-424a-8ed2-611b038632bf.wav,"[-392.1351623535156, 107.43899536132812, 8.160594940185547, 24.485244750976562, 9.194001197814941, -2.3831963539123535, 5.054022312164307, -21.098342895507812, -12.771574020385742, 4.951374530792236, -10.643993377685547, -0.38574862480163574, 5.20854377746582]",0.06254058761020151,7.986226558685303,137.14013671875,1921.2940044171767,1325.8765745486937,2856.7892002518893,-2.403411940576916e-07,2.9497952709789388e-05
Mathematics is essential,citizen_audio_c662ebe4-bbb9-4fa2-aa7c-5e8d69bbc50b.wav,"[-305.6639709472656, 46.94700241088867, 20.413375854492188, 12.342028617858887, 12.22322940826416, 5.887943744659424, -1.808288335800171, -4.824223518371582, 3.4760282039642334, -10.51933479309082, -9.583470344543457, -2.999067783355713, -3.421455144882202]",0.15742935768972668,14.699545860290527,190.46829223632812,6972.182427585982,6477.845518014214,14604.37637262079,-2.171903361158911e-06,-1.8351189282839186e-05
Mathematics is essential,citizen_audio_1b8b52e0-7b13-4c77-aea5-f7a66a6a5512.wav,"[-364.7384033203125, 107.3204345703125, 22.236263275146484, 24.164730072021484, -25.66534996032715, 0.7718849182128906, -13.779707908630371, -2.5624732971191406, -9.4689302444458, -12.128162384033203, -6.470448970794678, -5.601242542266846, 3.313692331314087]",0.10947975670442908,9.978760719299316,142.75262451171875,3437.96246814603,2878.8541887725046,5758.352534562212,-7.06200069089391e-07,-7.697038199694362e-06
Mathematics is essential,citizen_audio_a3162132-515d-4a85-af81-fc650d07f49c.wav,"[-436.62847900390625, 102.88506317138672, -38.32786560058594, -1.769894003868103, 10.130274772644043, -18.39986801147461, -9.24155044555664, -11.530478477478027, -16.00407600402832, -5.15788459777832, -6.157524108886719, -6.109584331512451, -3.946664571762085]",0.07154227458602584,33.68995666503906,292.5234375,3439.4125549291452,2775.234992587003,6013.971627625202,3.448202612332807e-09,1.0654185871317168e-06
Mathematics is essential,citizen_audio_0f18bf81-2402-47df-998f-1d44e590d537.wav,"[-380.9111328125, 107.29065704345703, -3.996882677078247, 0.7486361265182495, -5.190654754638672, -13.817458152770996, -14.41767692565918, -13.735810279846191, -11.866971969604492, -10.965764045715332, -7.977715015411377, -5.339696407318115, -8.781844139099121]",0.12681901106222113,14.727178573608398,174.7582550048828,3912.9277912362254,3258.6138833741534,7033.632095934557,-1.1352896400751433e-09,3.609059362474909e-08
Mathematics is essential,citizen_audio_b02c17b6-3c51-409f-8226-71688e48cac9.wav,"[-344.0459289550781, 111.16512298583984, -25.72772789001465, 11.552082061767578, 14.7141752243042, -21.76284408569336, -6.951746940612793, -5.873532295227051, -13.834321022033691, -4.507490634918213, -8.970205307006836, -11.467569351196289, -9.06978988647461]",0.06990361772220946,12.23556137084961,172.54689025878906,2117.3882998179615,1427.9594285299972,3364.9230592558565,2.1871083788482792e-07,-8.778132723818999e-06
Mathematics is essential,citizen_audio_f1cd4e7e-781f-4e95-8669-f367656b6e4f.wav,"[-351.2601623535156, 119.51371765136719, -9.120241165161133, 5.019314289093018, 4.395783424377441, -10.761979103088379, -2.573444128036499, -20.077960968017578, -17.61717987060547, -0.1995934695005417, -13.92873764038086, -11.487336158752441, -1.107331395149231]",0.04289867164415365,12.945120811462402,176.2781982421875,1535.7502877147397,1355.8959549003187,2574.9393203883496,1.7854273437478696e-06,1.6779707721070736e-06
Mathematics is essential,citizen_audio_be30cf18-90b8-4910-82a9-e41f4d077e73.wav,"[-397.97625732421875, 98.1619873046875, -21.748933792114258, 24.44637107849121, 8.365880966186523, 7.922243595123291, -13.149836540222168, -15.02511978149414, -10.940804481506348, -17.19245719909668, 4.356923580169678, -12.452404022216797, -4.6324896812438965]",0.08878190476517818,19.907039642333984,220.93386840820312,2870.202875757545,2373.7854054639524,4727.631434227893,2.546700406114155e-09,7.46189186884294e-07
Mathematics is essential,citizen_audio_de281e67-6b43-4266-9289-cb7ee7257c32.wav,"[-315.59844970703125, 137.11013793945312, -39.75044631958008, 30.010940551757812, 34.11936950683594, -16.530071258544922, 3.5577852725982666, -15.6719970703125, -30.276613235473633, 6.804527759552002, -1.0467642545700073, -18.693344116210938, -1.1928017139434814]",0.0664435876077006,19.658061981201172,221.55322265625,2382.520085022204,1877.1229958113736,4301.039983844911,-7.050636074978911e-09,8.352350846507761e-07
Mathematics is essential,citizen_audio_2662e5e9-eb23-46c5-b90a-57d137b4ed73.wav,"[-444.0987854003906, 77.14673614501953, -27.64937400817871, 15.788864135742188, 1.983856439590454, 10.236443519592285, -14.503390312194824, -33.12627410888672, -0.24833944439888, -12.387552261352539, -11.77662467956543, 0.3775252103805542, -5.421294689178467]",0.10765295538852011,25.570825576782227,248.93490600585938,3323.1636443299185,2474.663860716036,5186.597032409215,-2.1575836672838022e-09,-4.782830842486874e-07
Mathematics is essential,citizen_audio_51ab3e8d-f4fb-4525-9c50-b2fa4497fd7f.wav,"[-380.15460205078125, 128.18426513671875, -2.351208209991455, 19.315061569213867, 17.941007614135742, 12.175115585327148, -5.238472938537598, -2.6672942638397217, -10.398364067077637, -9.042052268981934, -16.739442825317383, -10.53594970703125, -4.274991989135742]",0.06472109418572225,21.186962127685547,218.38685607910156,2335.3152995099763,2572.226862304804,4016.9331743673315,-2.752751981915935e-07,-5.901652457396267e-06
Mathematics is essential,citizen_audio_619bbc13-911d-48e4-a091-4bc5ad101f34.wav,"[-332.5139465332031, 68.13511657714844, -18.893415451049805, 24.254680633544922, -5.323766708374023, -4.274963855743408, -14.928966522216797, -9.503281593322754, -20.01812171936035, -9.702454566955566, -8.972270965576172, -3.8465564250946045, -15.380176544189453]",0.13964495288804638,47.41437530517578,348.9837951660156,2557.838254861453,1831.6489462575619,4318.427324933095,4.009232057455847e-09,7.59739941713633e-06
Mathematics is essential,citizen_audio_b7b09af1-25be-4f4d-96ee-59deeeab129a.wav,"[-486.6936340332031, 112.57213592529297, 64.26374053955078, 35.909423828125, 18.461345672607422, 6.834870338439941, -9.830955505371094, -8.209712982177734, -7.428003311157227, -5.107332229614258, 0.5848127007484436, -3.3254125118255615, -2.945441246032715]",0.05782190910801656,4.209104537963867,74.91899108886719,3816.3802920762696,5452.567493291526,8394.347478359052,-1.6665826478856616e-06,-1.1131263818242587e-05
Mathematics is essential,citizen_audio_f288ffaf-076e-4948-8467-f49d443fa6c0.wav,"[-387.7533264160156, 111.27111053466797, -14.41866683959961, 13.22258186340332, 9.532195091247559, -7.921331405639648, -28.928590774536133, -17.38506507873535, -0.14887692034244537, -13.041184425354004, -3.231898307800293, -8.394505500793457, -16.61838150024414]",0.07816526642544773,18.297069549560547,206.69143676757812,2498.7026447819776,1961.697055675208,4080.770382132445,3.2119882309444847e-09,-3.033185976164532e-06
Mathematics is essential,citizen_audio_8c4cd5fd-d8d4-4cf0-82e9-4c2ae483a794.wav,"[-389.5038757324219, 110.04468536376953, -5.870082855224609, 25.2736759185791, 15.088492393493652, -6.434523582458496, -17.971027374267578, -12.338692665100098, -7.343277454376221, -1.6166330575942993, 3.4462366104125977, -4.8892035484313965, -7.544816970825195]",0.07576140211051799,12.06570053100586,166.3439483642578,2830.2979261912756,2741.913628338651,4854.555901542111,1.243272862438971e-07,-2.009261379498639e-06
Mathematics is essential,citizen_audio_71ab7ec2-e40c-4415-a7c5-21f82536f931.wav,"[-427.2403259277344, 134.5445098876953, 35.79087448120117, -4.273444652557373, 18.974212646484375, 20.282039642333984, 8.948427200317383, -6.443410873413086, -3.2870171070098877, -3.118594169616699, 1.6579090356826782, -3.330068826675415, -5.929566383361816]",0.09120440703365597,12.565265655517578,150.25677490234375,4205.119360381137,5277.183003406941,8694.590711614606,-3.215757260477403e-07,-8.532464562449604e-06
Peg and Datiz,citizen_audio_97a08d75-267b-4037-9268-ffaf058970c9.wav,"[-392.0794372558594, 86.33641052246094, -6.376300811767578, 0.04552322253584862, 4.943548679351807, -10.270724296569824, -9.495085716247559, -14.564497947692871, -14.424732208251953, -5.242496490478516, -9.238799095153809, -9.950716018676758, -4.3394694328308105]",0.06211005864633818,24.38474464416504,246.13047790527344,2519.2804727622,2126.720077969988,4467.992730210016,2.2444550040745526e-07,1.3227760291556478e-06
Peg and Datiz,citizen_audio_57bec0f5-ad3c-43b0-afe1-444e6d608ebb.wav,"[-403.2840270996094, 69.2788314819336, -5.560084819793701, 16.79517364501953, -1.9766470193862915, 9.444205284118652, -3.239487648010254, -4.257355213165283, -10.323037147521973, -1.7968864440917969, -5.808984756469727, -1.4457215070724487, -9.697941780090332]",0.09615240553331356,23.305438995361328,234.9289093017578,3743.579100202534,3518.747450318675,6920.068185609431,1.880702926726485e-09,8.79868366610026e-07
Peg and Datiz,citizen_audio_2454a642-45f2-416e-8827-6f8abaa8d08c.wav,"[-402.176025390625, 74.91837310791016, -3.0290122032165527, 15.296106338500977, 14.710058212280273, -12.290105819702148, -5.840648174285889, -3.1132044792175293, -9.569835662841797, -3.467346668243408, -5.3999481201171875, -8.262514114379883, -3.4336390495300293]",0.056129885919872724,21.935392379760742,239.17416381835938,2418.141869507296,2242.9333719599704,4236.241683540642,-7.757488162951631e-08,1.5612276911269873e-06
Peg and Datiz,citizen_audio_a8ea29dd-1b4c-493f-87a4-4957290e9469.wav,"[-390.9237060546875, 51.79644012451172, 31.616369247436523, 3.9668118953704834, 6.854793071746826, 2.2436423301696777, 0.2664036452770233, -3.787541627883911, 4.434043884277344, -12.34602165222168, -5.484064102172852, 1.7571003437042236, -1.2670726776123047]",0.19949444940833733,16.620641708374023,196.06472778320312,8043.900204538685,6954.918801370181,16427.52507808746,9.192029892801656e-07,1.9297435756016057e-06
Peg and Datiz,citizen_audio_51169265-10ce-441a-81ca-479a904125f5.wav,"[-399.4023132324219, 98.3371810913086, 8.216141700744629, 16.386119842529297, 15.11176586151123, 1.8099137544631958, -5.421180248260498, -1.7425377368927002, -10.094284057617188, -13.443352699279785, -15.763192176818848, -6.5871171951293945, -3.2495367527008057]",0.06690566706432821,22.085460662841797,225.59811401367188,2503.286730554411,2855.007687648039,4289.3884404437285,-1.7769551163837605e-08,2.5670220793472254e-07
Peg and Datiz,citizen_audio_2b6b9dec-b46b-49bb-bf49-c5b1fd7426e9.wav,"[-405.7971496582031, 97.03804779052734, 7.325224876403809, 12.03314208984375, 3.14656138420105, 7.328338146209717, -7.496282577514648, -10.428574562072754, -7.71720027923584, -6.449222087860107, -11.348260879516602, -13.653884887695312, -2.082289457321167]",0.08631466518963808,13.785767555236816,174.46688842773438,2960.941486978313,2661.7113829021123,4944.882560733763,-2.703658537939191e-06,-1.6727855836506933e-05
Peg and Datiz,citizen_audio_d700a12a-dbd6-489f-99b8-acca1bed290c.wav,"[-425.1695251464844, 60.58869171142578, 9.297810554504395, 12.174185752868652, 7.528140544891357, 4.740603446960449, -6.445276737213135, -5.931369304656982, -19.05097770690918, -10.593794822692871, -8.449666976928711, -6.20654821395874, -10.48585033416748]",0.10217537391878904,21.49064826965332,225.012939453125,4180.811498972685,4048.862928470834,7760.976168308505,-8.557377029205782e-09,-6.73060753797472e-07
Peg and Datiz,citizen_audio_bc7bb375-59e3-48c1-aa45-7e31f5fb4910.wav,"[-436.6244201660156, 131.01803588867188, -17.31418800354004, 20.434558868408203, 20.939682006835938, -7.60057258605957, 11.88774585723877, -1.2952345609664917, -12.859713554382324, 3.8635401725769043, -3.43512225151062, -5.42200231552124, 2.8862788677215576]",0.039777869102494576,13.841988563537598,179.69113159179688,1557.974580069607,1343.140888502054,2624.1763828633407,1.619906271344007e-07,1.1710599210346118e-05
Peg and Datiz,citizen_audio_fc678202-d0e5-4789-a0b8-289515b0493b.wav,"[-446.18017578125, 106.51963806152344, 24.21870994567871, 46.44483947753906, 2.571803092956543, 12.661852836608887, 3.671170711517334, -7.298206806182861, -12.232807159423828, -3.686518430709839, 9.944450378417969, -3.0455524921417236, -1.7649885416030884]",0.07974345409213515,13.381582260131836,173.2733917236328,3032.5252307097576,2961.589340062802,5410.442397785349,4.3161824692106165e-07,-1.1892580005223863e-05
Peg and Datiz,citizen_audio_c66cad30-03f3-4a2d-9b69-81c359107c61.wav,"[-417.634521484375, 94.49637603759766, -7.204711437225342, 16.21825408935547, -0.6509455442428589, -14.210052490234375, -21.951282501220703, -14.085901260375977, -4.584376811981201, -12.85590934753418, -1.2791556119918823, -8.77025318145752, -14.680465698242188]",0.06685367469319449,19.19312858581543,198.1276397705078,2408.9868282987213,2302.8587409218944,3916.6075911119374,9.405998646627722e-09,6.267227945500053e-07
Peg and Datiz,citizen_audio_9cdbac22-3c8d-4456-a548-dcb12b22f24b.wav,"[-467.0611572265625, 108.81230926513672, 11.339420318603516, 20.42034149169922, 3.2812719345092773, 7.48825740814209, 8.303977012634277, 8.61489486694336, -10.738655090332031, -11.876322746276855, -8.038918495178223, -5.559598445892334, -5.2079057693481445]",0.07626556953600405,12.361611366271973,151.06491088867188,3252.131136353964,3516.692292141129,6252.991886409736,-8.263333484137547e-07,2.5722684426909836e-07
Peg and Datiz,citizen_audio_98f4dfd1-eeba-4428-a61b-ddcc667cd8c6.wav,"[-392.868408203125, 51.931175231933594, 58.80261993408203, 6.970523834228516, -18.57044792175293, 20.162681579589844, -34.32114028930664, 1.757050633430481, -12.141850471496582, -2.029843330383301, 1.228771686553955, -16.730871200561523, -0.8085471987724304]",0.23409978693181818,6.4168620109558105,104.63182830810547,7639.854896640602,5299.865456888852,12700.535402097903,1.3170755153169011e-07,-9.034532013174612e-06
Peg and Datiz,citizen_audio_56308d42-5fc5-4d2d-90f7-61898c8c6bde.wav,"[-366.55596923828125, 62.52019119262695, -17.949609756469727, 17.07450294494629, -4.947634220123291, -0.0810060128569603, -17.053621292114258, -12.440910339355469, -18.157119750976562, -7.761669635772705, -5.57748556137085, -10.6500883102417, -9.651232719421387]",0.12980616123699046,48.47392272949219,349.3456115722656,2461.5891275084673,1843.3775880454768,4179.751870121422,-5.397930991080102e-09,-5.085328211862361e-07
Peg and Datiz,citizen_audio_fde04bfb-d304-4523-a00d-32672453f280.wav,"[-378.0838928222656, 64.24269104003906, -0.07725372165441513, 19.16632080078125, -1.103562593460083, 8.26255989074707, -0.6870688796043396, -2.9088828563690186, -14.512810707092285, -4.137758255004883, -2.718627691268921, -3.692000389099121, -8.63996696472168]",0.09388053847616633,18.08899688720703,204.35899353027344,3580.8115542873165,3396.78129223014,6567.260058791836,1.0951476170362184e-08,-1.8114524209522642e-06
Peg and Datiz,citizen_audio_28835598-3d14-416a-ade4-c53c0c5c2e20.wav,"[-436.3272399902344, 88.28585052490234, -29.47675895690918, -0.5133777260780334, 4.672996520996094, -19.41428565979004, -5.649536609649658, -5.2588372230529785, -11.54550838470459, -2.5989019870758057, -3.138962984085083, -4.1245317459106445, -1.7481505870819092]",0.06837716765356586,31.93093490600586,282.12713623046875,3379.392148408232,2892.5168474622105,5817.246063248308,7.518509370640913e-09,2.260727114844485e-06
Peg and Datiz,citizen_audio_06cb76a2-2814-40de-966e-f740c7165618.wav,"[-429.8597717285156, 90.3977279663086, -7.883924961090088, 16.94635009765625, -4.333472728729248, -4.579322814941406, -5.8288397789001465, -10.65841007232666, -12.791000366210938, -13.633103370666504, 2.6261754035949707, -10.024590492248535, -8.78741455078125]",0.08086430610684539,23.48932647705078,230.58596801757812,2958.235418977561,2753.379683298359,5195.206760801666,-7.118349798496126e-10,-5.733564307774941e-07
Peg and Datiz,citizen_audio_77813f57-da1d-4f34-8115-c3d426f52249.wav,"[-416.3487854003906, 76.5438461303711, -19.23693084716797, 9.40145492553711, -1.997822642326355, 3.7160937786102295, -14.438761711120605, -13.18477725982666, -4.370301246643066, -18.05332374572754, -1.5252052545547485, -7.949850082397461, -3.3893353939056396]",0.08013895341315393,23.261030197143555,232.78746032714844,2994.643747189303,2888.060636831176,5101.533096537448,5.233566705009629e-11,6.551181286340579e-07
Peg and Datiz,citizen_audio_4e890b1e-c7d7-46e3-8250-6afbbe79ac5e.wav,"[-468.533447265625, 116.29923248291016, -26.343767166137695, 36.792423248291016, -4.628405570983887, -4.721581935882568, 1.6448884010314941, -8.335489273071289, -5.498725414276123, -12.48611831665039, -0.6723389029502869, -13.488357543945312, -10.281983375549316]",0.08529174856215703,26.706798553466797,248.27320861816406,2982.9727613028113,2600.0324627509744,5324.883257703673,-2.3460762221816367e-09,2.1788579829262744e-07
